supplier_name,model,name,description,category,sub_category,btu,image_url,price_no_vat,tipe_item,id,created_date,updated_date,created_by_id,created_by,is_sample
"הייסנס","C","הייסנס - C","","יחידות חוץ","MINI VRF","42800","","14035","מעבה","68da4f7942eb394eefb9c116","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 33.5KW  114K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 33.5KW  114K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","114300","","29582","מעבה","68da4f7942eb394eefb9c121","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 45KW  154K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 45KW  154K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","153500","","40397","מעבה","68da4f7942eb394eefb9c123","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 106.5KW  365K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 106.5KW  365K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","365000","","81280","מעבה","68da4f7942eb394eefb9c12e","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 112KW  386K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 112KW  386K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","386000","","82475","מעבה","68da4f7942eb394eefb9c12f","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה   Hi-FLEXi W Series Heat Recover   114K BTU (33.5 KW)","הייסנס - מעבה   Hi-FLEXi W Series Heat Recover   114K BTU (33.5 KW)","","יחידות חוץ","Hi-Flexi W","114600","","37961","מעבה","68da4f7942eb394eefb9c14d","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","מפוח – פינוי עשן  (חישוב לפי יחידה)","טורנדו - מפוח – פינוי עשן  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c10f","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 80KW  90K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 80KW  90K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","290000","","62119","מעבה","68da4f7942eb394eefb9c12a","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 33.5KW  114K BTU סדרה Hi-FLEXi  S Mavo","הייסנס - מעבה 33.5KW  114K BTU סדרה Hi-FLEXi  S Mavo","","יחידות חוץ","VRF מודולארי","114300","","25416","מעבה","68da4f7942eb394eefb9c133","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 56KW  190K BTU סדרה Hi-FLEXi  S Mavo","הייסנס - מעבה 56KW  190K BTU סדרה Hi-FLEXi  S Mavo","","יחידות חוץ","VRF מודולארי","191100","","43228","מעבה","68da4f7942eb394eefb9c137","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 73KW 250K BTU סדרה Hi-FLEXi  S HR","הייסנס - מעבה 73KW 250K BTU סדרה Hi-FLEXi  S HR","","יחידות חוץ","Hi-Flexi S - HR","249700","","63712","מעבה","68da4f7942eb394eefb9c145","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","מפוח – יניקה  (חישוב לפי יחידה)","טורנדו - מפוח – יניקה  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c110","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה VRF מיני תלת פאזה  Hi-Smart H  96K BTU (28 KW)","הייסנס - מעבה VRF מיני תלת פאזה  Hi-Smart H  96K BTU (28 KW)","","יחידות חוץ","MINI VRF","95800","","20071","מעבה","68da4f7942eb394eefb9c11d","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 45KW  154K BTU סדרה Hi-FLEXi  S Mavo","הייסנס - מעבה 45KW  154K BTU סדרה Hi-FLEXi  S Mavo","","יחידות חוץ","VRF מודולארי","153500","","34706","מעבה","68da4f7942eb394eefb9c135","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה VRF מיני Hi-Smart H  28K BTU (8 KW)","הייסנס - מעבה VRF מיני Hi-Smart H  28K BTU (8 KW)","","יחידות חוץ","MINI VRF","27400","","8301","מעבה","68da4f7942eb394eefb9c112","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה VRF מיני Hi-Smart H  38K BTU (11.2 KW)","הייסנס - מעבה VRF מיני Hi-Smart H  38K BTU (11.2 KW)","","יחידות חוץ","MINI VRF","38300","","12922","מעבה","68da4f7942eb394eefb9c117","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 40KW  136K BTU סדרה Hi-FLEXi  S Mavo","הייסנס - מעבה 40KW  136K BTU סדרה Hi-FLEXi  S Mavo","","יחידות חוץ","VRF מודולארי","136500","","33334","מעבה","68da4f7942eb394eefb9c134","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 4  כיוונים 12K-BTU","הייסנס - מאייד קסטה 4  כיוונים 12K-BTU","","יחידות פנים","מאייד קסטה 4 כיוונים  90*91","12300","","3362","מאייד","68da4f7942eb394eefb9c153","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","צנרת נחושת רגיל  (חישוב לפי מטר)","טורנדו - צנרת נחושת רגיל  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","80","","68da4f7942eb394eefb9c10b","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","מפוח – אוורור  (חישוב לפי יחידה)","טורנדו - מפוח – אוורור  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c10e","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","יום עבודה (9 שעות, 2 טכנאים)","טורנדו - יום עבודה (9 שעות, 2 טכנאים)","","חומרים ואביזרי מיזוג פנימי לארגמן","יום עבודה","","","3500","","68da4f7942eb394eefb9c111","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 56KW  190K BTU סדרה Hi-FLEXi  S HR","הייסנס - מעבה 56KW  190K BTU סדרה Hi-FLEXi  S HR","","יחידות חוץ","Hi-Flexi S - HR","191500","","55907","מעבה","68da4f7942eb394eefb9c142","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה     Hi-FLEXi W Series Heat pump  38K BTU (11.2 KW)","הייסנס - מעבה     Hi-FLEXi W Series Heat pump  38K BTU (11.2 KW)","","יחידות חוץ","Hi-Flexi W","38300","","1","מעבה","68da4f7942eb394eefb9c148","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 50KW  170K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 50KW  170K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","170600","","47480","מעבה","68da4f7942eb394eefb9c124","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 56KW  190K BTU סדרה Hi-FLEXi  S 5","הייסנס - מעבה 56KW  190K BTU סדרה Hi-FLEXi  S 5","","יחידות חוץ","VRF מודולארי","191100","","50322","מעבה","68da4f7942eb394eefb9c125","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה 22.4KW  76K BTU סדרה Hi-FLEXi  S HR","הייסנס - מעבה 22.4KW  76K BTU סדרה Hi-FLEXi  S HR","","יחידות חוץ","Hi-Flexi S - HR","76600","","31252","מעבה","68da4f7942eb394eefb9c13c","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מעבה   Hi-FLEXi W Series Heat pump   28K BTU (8.0 KW)","הייסנס - מעבה   Hi-FLEXi W Series Heat pump   28K BTU (8.0 KW)","","יחידות חוץ","Hi-Flexi W","27300","","1","מעבה","68da4f7942eb394eefb9c147","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 07K-BTU","הייסנס - מאייד קסטה 1  כיוונים 07K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","7500","","3299","מאייד","68da4f7942eb394eefb9c163","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 14K-BTU","הייסנס - מאייד קסטה 1  כיוונים 14K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","13700","","3499","מאייד","68da4f7942eb394eefb9c166","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 19K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 19K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*66","19200","","3528","מאייד","68da4f7942eb394eefb9c162","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 4  כיוונים 54K-BTU","הייסנס - מאייד קסטה 4  כיוונים 54K-BTU","","יחידות פנים","מאייד קסטה 4 כיוונים  90*100","54700","","4412","מאייד","68da4f7942eb394eefb9c15c","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 17K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 17K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*65","17100","","3472","מאייד","68da4f7942eb394eefb9c161","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 24K-BTU","הייסנס - מאייד קסטה 1  כיוונים 24K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","24300","","3749","מאייד","68da4f7942eb394eefb9c168","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 27K-BTU","הייסנס - מאייד קסטה 2  כיוונים 27K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","28700","","6299","מאייד","68da4f7942eb394eefb9c16f","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 18K-BTU","הייסנס - מאייד קסטה 2  כיוונים 18K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","19200","","6099","מאייד","68da4f7942eb394eefb9c16d","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 30K-BTU","הייסנס - מאייד קסטה 2  כיוונים 30K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","30800","","6399","מאייד","68da4f7942eb394eefb9c170","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 15K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 15K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*64","15400","","3417","מאייד","68da4f7942eb394eefb9c160","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 07K-BTU","הייסנס - מאייד קסטה 2  כיוונים 07K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","7500","","5579","מאייד","68da4f7942eb394eefb9c169","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 09K-BTU","הייסנס - מאייד קסטה 1  כיוונים 09K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","9600","","3349","מאייד","68da4f7942eb394eefb9c164","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 07K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 07K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*61","7500","","3136","מאייד","68da4f7942eb394eefb9c15d","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 12K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 12K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*63","12300","","3365","מאייד","68da4f7942eb394eefb9c15f","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 12K-BTU","הייסנס - מאייד קסטה 1  כיוונים 12K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","12300","","3399","מאייד","68da4f7942eb394eefb9c165","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 1  כיוונים 18K-BTU","הייסנס - מאייד קסטה 1  כיוונים 18K-BTU","","יחידות פנים","מאייד קסטה חד כיווני","19200","","3699","מאייד","68da4f7942eb394eefb9c167","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 48K-BTU","הייסנס - מאייד קסטה 2  כיוונים 48K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","47900","","8961","מאייד","68da4f7942eb394eefb9c172","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 09K-BTU","הייסנס - מאייד קסטה 2  כיוונים 09K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","9600","","5699","מאייד","68da4f7942eb394eefb9c16a","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 54K-BTU","הייסנס - מאייד קסטה 2  כיוונים 54K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","54700","","6149","מאייד","68da4f7942eb394eefb9c173","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד מיני קסטה 4  כיוונים 09K-BTU","הייסנס - מאייד מיני קסטה 4  כיוונים 09K-BTU","","יחידות פנים","מאייד קסטה מיני 4 כיוונים  60*62","9600","","3258","מאייד","68da4f7942eb394eefb9c15e","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 38K-BTU","הייסנס - מאייד קסטה 2  כיוונים 38K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","38300","","8800","מאייד","68da4f7942eb394eefb9c171","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 24K-BTU","הייסנס - מאייד קסטה 2  כיוונים 24K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","24300","","6149","מאייד","68da4f7942eb394eefb9c16e","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 4  כיוונים 48K-BTU","הייסנס - מאייד קסטה 4  כיוונים 48K-BTU","","יחידות פנים","מאייד קסטה 4 כיוונים  90*99","47900","","4305","מאייד","68da4f7942eb394eefb9c15b","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 12K-BTU","הייסנס - מאייד קסטה 2  כיוונים 12K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","12300","","5799","מאייד","68da4f7942eb394eefb9c16b","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 4  כיוונים 30K-BTU","הייסנס - מאייד קסטה 4  כיוונים 30K-BTU","","יחידות פנים","מאייד קסטה 4 כיוונים  90*97","30800","","3997","מאייד","68da4f7942eb394eefb9c159","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 4  כיוונים 38K-BTU","הייסנס - מאייד קסטה 4  כיוונים 38K-BTU","","יחידות פנים","מאייד קסטה 4 כיוונים  90*98","38300","","4198","מאייד","68da4f7942eb394eefb9c15a","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד קסטה 2  כיוונים 14K-BTU","הייסנס - מאייד קסטה 2  כיוונים 14K-BTU","","יחידות פנים","מאייד קסטה דו כיווני","14700","","5949","מאייד","68da4f7942eb394eefb9c16c","2025-09-29T09:20:57.458000","2025-09-29T09:20:57.458000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D45G/HR1-GSC","טורנדו - GCHV-D45G/HR1-GSC","","יחידות פנים","מאייד עילי","15354","","3276","מאייד","68da4f7942eb394eefb9c0a0","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E785W/HZR1-DS01","טורנדו - GCHV-E785W/HZR1-DS01","","יחידות חוץ","VRF PRO","267842","","116226","מעבה","68da4f7942eb394eefb9c099","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D28G/HR1-GSB","טורנדו - GCHV-D28G/HR1-GSB","","יחידות פנים","מאייד עילי","9554","","2810","מאייד","68da4f7942eb394eefb9c09e","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D71G/HR1-GSC","טורנדו - GCHV-D71G/HR1-GSC","","יחידות פנים","מאייד עילי","24225","","3577","מאייד","68da4f7942eb394eefb9c0a2","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E850W/HZR1-DS01","טורנדו - GCHV-E850W/HZR1-DS01","","יחידות חוץ","VRF PRO","290020","","120462","מעבה","68da4f7942eb394eefb9c09a","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V22Q4/HR1-C","טורנדו - CMV-V22Q4/HR1-C","","יחידות פנים","מאייד קאסט קומפקטי","7506","","4757","מאייד","68da4f7942eb394eefb9c0a5","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V28Q4/HR1-C  - פנאל מאייד קסאט קומפקטי BTU9554","טורנדו - CMV-V28Q4/HR1-C  - פנאל מאייד קסאט קומפקטי BTU9554","","יחידות פנים","מאייד קאסט קומפקטי","","","1","מאייד","68da4f7942eb394eefb9c0a7","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CHV-D160W/ZR1","טורנדו - CHV-D160W/ZR1","","יחידות חוץ","VRF - יחידה חיצונית צנטריפוגלית","54592","","36572","מעבה","68da4f7942eb394eefb9c09c","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V28Q4/HR1-C","טורנדו - CMV-V28Q4/HR1-C","","יחידות פנים","מאייד קאסט קומפקטי","9554","","4884","מאייד","68da4f7942eb394eefb9c0a6","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D22G/HR1-GSB","טורנדו - GCHV-D22G/HR1-GSB","","יחידות פנים","מאייד עילי","7506","","2755","מאייד","68da4f7942eb394eefb9c09d","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D56G/HR1-GSC","טורנדו - GCHV-D56G/HR1-GSC","","יחידות פנים","מאייד עילי","19107","","3468","מאייד","68da4f7942eb394eefb9c0a1","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E900W/HZR1-DS01","טורנדו - GCHV-E900W/HZR1-DS01","","יחידות חוץ","VRF PRO","307080","","124286","מעבה","68da4f7942eb394eefb9c09b","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D36G/HR1-GSB-A","טורנדו - GCHV-D36G/HR1-GSB-A","","יחידות פנים","מאייד עילי (שסתום חיצוני)","12283","","3880","מאייד","68da4f7942eb394eefb9c0a4","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D36G/HR1-GSB","טורנדו - GCHV-D36G/HR1-GSB","","יחידות פנים","מאייד עילי","12283","","3221","מאייד","68da4f7942eb394eefb9c09f","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D28G/HR1-GSB-A","טורנדו - GCHV-D28G/HR1-GSB-A","","יחידות פנים","מאייד עילי (שסתום חיצוני)","9554","","3387","מאייד","68da4f7942eb394eefb9c0a3","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V36Q4/HR1-C","טורנדו - CMV-V36Q4/HR1-C","","יחידות פנים","מאייד קאסט קומפקטי","12283","","5012","מאייד","68da4f7942eb394eefb9c0a8","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V90QR/HR1 panel - פאנל מאייד קאסט גדול 30,708BTU","טורנדו - CMV-V90QR/HR1 panel - פאנל מאייד קאסט גדול 30,708BTU","","יחידות פנים","מאייד קאסט גדול","","","1","מאייד","68da4f7942eb394eefb9c0b3","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V112QR/HR1","טורנדו - CMV-V112QR/HR1","","יחידות פנים","מאייד קאסט גדול","38214","","6773","מאייד","68da4f7942eb394eefb9c0b6","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-D56TA/HR1-C","טורנדו - CMV-D56TA/HR1-C","","יחידות פנים","מאייד נסתר לחץ נמוך","19107","","5478","מאייד","68da4f7942eb394eefb9c0c6","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-D71TA/HR1-C","טורנדו - CMV-D71TA/HR1-C","","יחידות פנים","מאייד נסתר לחץ נמוך","24225","","6197","מאייד","68da4f7942eb394eefb9c0c7","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-D120TB/HR1-B","טורנדו - CMV-D120TB/HR1-B","","יחידות פנים","מאייד נסתר לחץ בינוני","40944","","8191","מאייד","68da4f7942eb394eefb9c0cc","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CMV-V560TH/HZR1","טורנדו - CMV-V560TH/HZR1","","יחידות פנים","מאייד נסתר לחץ גבוה","191072","","28988","מאייד","68da4f7942eb394eefb9c0da","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","CSP-D177-01P - בקרת מבנה עד 1024 מאיידים","טורנדו - CSP-D177-01P - בקרת מבנה עד 1024 מאיידים","","אביזרי בקרה","בקרת מבנה","","","299117","","68da4f7942eb394eefb9c0ee","2025-09-29T09:20:57.457000","2025-09-29T09:20:57.457000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
